Transaction_ID,Customer_ID,Customer_Name,Transaction_Date,Transaction_Time,City,Home_City,Transaction_Type,Merchant_Category,Amount,Payment_Method,Device_Type,Previous_Fraud_History,Fraud_Flag
TXN0001192,CUST000576,Aadhya Joshi,2025-08-31,1900-01-01 19:28:47,Kolkata,Kolkata,NEFT,Entertainment,24746.72,Debit Card,Mobile,No,Normal
TXN0001193,CUST001392,Manoj Das,2025-08-31,1900-01-01 19:42:15,Kolkata,Kolkata,Online,Grocery,41491.25,UPI ID,Mobile,No,Fraud
TXN0001194,CUST001921,Meera Kapoor,2025-08-31,1900-01-01 20:01:21,Hyderabad,Ahmedabad,IMPS,Electronics,682.59,UPI ID,Desktop,No,Normal
TXN0001195,CUST001744,Diya Tiwari,2025-08-31,1900-01-01 20:07:54,Bangalore,Bangalore,Online,Utilities,310.9,Credit Card,ATM Machine,No,Normal
TXN0001196,CUST000001,Vihaan Banerjee,2025-08-31,1900-01-01 20:35:13,Ahmedabad,Ahmedabad,UPI,Travel,108.55,Wallet,Desktop,No,Normal
TXN0001197,CUST001133,Arjun Gupta,2025-08-31,1900-01-01 21:18:10,Pune,Pune,NEFT,Entertainment,1196.37,Wallet,Desktop,No,Normal
TXN0001198,CUST002822,Vikram Menon,2025-08-31,1900-01-01 22:02:47,Mumbai,Mumbai,POS,Travel,10968.91,Credit Card,Mobile,No,Normal
TXN0001199,CUST002696,Krishna Reddy,2025-08-31,1900-01-01 22:28:41,Chennai,Chennai,UPI,Grocery,7566.78,UPI ID,Mobile,No,Normal
TXN0001200,CUST002372,Myra Iyer,2025-08-31,1900-01-01 22:33:20,Mumbai,Mumbai,Online,Food & Dining,7837.31,Credit Card,Tablet,No,Normal
TXN0001201,CUST002957,Suresh Reddy,2025-09-01,1900-01-01 06:48:14,Mumbai,Mumbai,POS,Travel,13694.49,Debit Card,Desktop,No,Normal
TXN0001202,CUST001023,Aryan Pandey,2025-09-01,1900-01-01 08:43:38,Delhi,Kolkata,UPI,Utilities,664.84,Debit Card,Mobile,No,Normal
TXN0001203,CUST000353,Sai Desai,2025-09-01,1900-01-01 09:28:54,Mumbai,Mumbai,POS,Food & Dining,7200.55,Credit Card,Desktop,No,Normal
TXN0001204,CUST000016,Anika Kumar,2025-09-01,1900-01-01 09:37:30,Chennai,Chennai,UPI,Food & Dining,9494.52,UPI ID,Mobile,No,Fraud
TXN0001205,CUST002876,Sunita Kumar,2025-09-01,1900-01-01 09:42:59,Delhi,Delhi,UPI,Fashion & Apparel,1364.59,UPI ID,POS Terminal,No,Normal
TXN0001206,CUST001048,Reyansh Banerjee,2025-09-01,1900-01-01 11:42:09,Chennai,Chennai,Online,Electronics,8268.72,Net Banking,Mobile,No,Fraud
TXN0001207,CUST002568,Ramesh Gupta,2025-09-01,1900-01-01 11:53:20,Kolkata,Kolkata,Online,Grocery,43094.02,Debit Card,Mobile,No,Fraud
TXN0001208,CUST002605,Priya Sharma,2025-09-01,1900-01-01 11:57:02,Hyderabad,Hyderabad,POS,Electronics,7731.33,Debit Card,Mobile,No,Normal
TXN0001209,CUST000629,Rohan Desai,2025-09-01,1900-01-01 12:04:19,Hyderabad,Pune,UPI,Travel,956.17,UPI ID,POS Terminal,No,Normal
TXN0001210,CUST000317,Myra Shah,2025-09-01,1900-01-01 12:17:54,Ahmedabad,Chennai,IMPS,Entertainment,15804.33,Debit Card,POS Terminal,No,Fraud
TXN0001211,CUST001528,Sanjay Kapoor,2025-09-01,1900-01-01 12:20:22,Delhi,Delhi,POS,Utilities,1301.35,Debit Card,Desktop,No,Normal
TXN0001212,CUST002958,Riya Sharma,2025-09-01,1900-01-01 13:26:04,Hyderabad,Hyderabad,ATM,Food & Dining,8148.32,UPI ID,Mobile,No,Normal
TXN0001213,CUST002467,Sunita Mukherjee,2025-09-01,1900-01-01 13:53:34,Chennai,Chennai,Online,Utilities,663.44,Credit Card,Mobile,No,Normal
TXN0001214,CUST001877,Lakshmi Nair,2025-09-01,1900-01-01 14:40:26,Bangalore,Bangalore,UPI,Electronics,155.21,Debit Card,Mobile,Yes,Normal
TXN0001215,CUST000835,Riya Naidu,2025-09-01,1900-01-01 16:40:38,Hyderabad,Hyderabad,POS,Grocery,5057.94,UPI ID,Desktop,No,Normal
TXN0001216,CUST002475,Kabir Shah,2025-09-01,1900-01-01 17:20:11,Kolkata,Delhi,UPI,Food & Dining,3542.48,Net Banking,Mobile,No,Normal
TXN0001217,CUST002606,Arjun Reddy,2025-09-01,1900-01-01 17:49:26,Mumbai,Bangalore,POS,Entertainment,687.3,UPI ID,ATM Machine,No,Normal
TXN0001218,CUST001329,Aditya Nair,2025-09-01,1900-01-01 18:20:39,Delhi,Delhi,ATM,Travel,1929.6,Credit Card,Mobile,No,Normal
TXN0001219,CUST000976,Rekha Bhatt,2025-09-01,1900-01-01 19:07:17,Bangalore,Bangalore,UPI,Food & Dining,845.53,Debit Card,ATM Machine,Yes,Normal
TXN0001220,CUST000885,Aditya Rao,2025-09-01,1900-01-01 19:14:17,Bangalore,Bangalore,UPI,Utilities,1948.37,Net Banking,POS Terminal,No,Normal
TXN0001221,CUST001158,Rohan Sharma,2025-09-01,1900-01-01 20:09:11,Bangalore,Bangalore,UPI,Fashion & Apparel,127.11,UPI ID,Tablet,No,Normal
TXN0001222,CUST000875,Anjali Naidu,2025-09-01,1900-01-01 20:17:10,Mumbai,Mumbai,POS,Travel,104.66,Debit Card,Mobile,No,Normal
TXN0001223,CUST002569,Anika Pillai,2025-09-01,1900-01-01 20:32:22,Chennai,Chennai,ATM,Fashion & Apparel,4844.02,Credit Card,Mobile,No,Normal
TXN0001224,CUST000187,Kiara Shah,2025-09-01,1900-01-01 20:38:53,Chennai,Chennai,UPI,Electronics,4449.33,Credit Card,Tablet,No,Normal
TXN0001225,CUST002627,Ramesh Desai,2025-09-01,1900-01-01 20:46:32,Chennai,Chennai,Online,Food & Dining,1713.04,Debit Card,Mobile,No,Normal
TXN0001226,CUST002569,Anika Pillai,2025-09-01,1900-01-01 20:54:48,Chennai,Chennai,UPI,Electronics,11108.66,Credit Card,Mobile,No,Fraud
TXN0001227,CUST002578,Sanjay Das,2025-09-01,1900-01-01 20:57:48,Hyderabad,Hyderabad,IMPS,Grocery,8005.2,Net Banking,Desktop,No,Normal
TXN0001228,CUST000550,Vivaan Malhotra,2025-09-01,1900-01-01 21:48:46,Mumbai,Kolkata,UPI,Fashion & Apparel,1134.53,UPI ID,Mobile,No,Normal
TXN0001229,CUST000368,Ishaan Menon,2025-09-01,1900-01-01 21:55:15,Delhi,Delhi,ATM,Grocery,9186.17,UPI ID,Mobile,No,Normal
TXN0001230,CUST000148,Sneha Joshi,2025-09-01,1900-01-01 21:59:27,Pune,Pune,UPI,Travel,212.27,Debit Card,Mobile,No,Normal
TXN0001231,CUST001670,Meera Yadav,2025-09-01,1900-01-01 22:03:00,Pune,Pune,POS,Electronics,235.44,UPI ID,POS Terminal,No,Normal
TXN0001232,CUST001110,Aryan Rao,2025-09-01,1900-01-01 23:30:38,Delhi,Delhi,ATM,Grocery,7755.68,UPI ID,ATM Machine,No,Normal
TXN0001233,CUST001773,Vivaan Bhatt,2025-09-02,1900-01-01 02:54:38,Chennai,Chennai,ATM,Grocery,706.99,Credit Card,Mobile,No,Normal
TXN0001234,CUST001627,Reyansh Shah,2025-09-02,1900-01-01 07:39:30,Pune,Pune,IMPS,Utilities,17951.38,Credit Card,Tablet,No,Normal
TXN0001235,CUST001226,Kavita Yadav,2025-09-02,1900-01-01 08:37:56,Hyderabad,Hyderabad,Online,Utilities,539.84,Debit Card,Mobile,No,Normal
TXN0001236,CUST002819,Kabir Malhotra,2025-09-02,1900-01-01 09:11:56,Chennai,Kolkata,Online,Grocery,514.26,UPI ID,Mobile,No,Normal
TXN0001237,CUST001809,Aditya Chopra,2025-09-02,1900-01-01 10:11:37,Chennai,Chennai,Online,Food & Dining,31170.43,UPI ID,Mobile,No,Fraud
TXN0001238,CUST002157,Saanvi Gupta,2025-09-02,1900-01-01 11:05:20,Chennai,Chennai,UPI,Fashion & Apparel,3055.87,UPI ID,Mobile,No,Normal
TXN0001239,CUST000458,Neha Malhotra,2025-09-02,1900-01-01 11:37:57,Ahmedabad,Ahmedabad,UPI,Travel,1024.03,Credit Card,Mobile,No,Normal
TXN0001240,CUST000765,Aarav Mishra,2025-09-02,1900-01-01 12:02:38,Ahmedabad,Ahmedabad,IMPS,Grocery,56301.96,Debit Card,Mobile,No,Normal
TXN0001241,CUST001540,Ishaan Malhotra,2025-09-02,1900-01-01 12:08:04,Delhi,Delhi,POS,Fashion & Apparel,9679.19,Credit Card,Mobile,No,Normal
TXN0001242,CUST000043,Rahul Naidu,2025-09-02,1900-01-01 14:06:46,Delhi,Ahmedabad,NEFT,Food & Dining,89044.15,UPI ID,Tablet,Yes,Fraud
TXN0001243,CUST002613,Riya Kapoor,2025-09-02,1900-01-01 14:08:30,Ahmedabad,Ahmedabad,UPI,Food & Dining,292.18,UPI ID,Mobile,No,Normal
TXN0001244,CUST002016,Sneha Joshi,2025-09-02,1900-01-01 15:35:55,Ahmedabad,Ahmedabad,UPI,Entertainment,260.56,Debit Card,Mobile,No,Normal
TXN0001245,CUST002572,Vikram Desai,2025-09-02,1900-01-01 16:05:53,Ahmedabad,Kolkata,Online,Grocery,8922.2,UPI ID,POS Terminal,No,Normal
TXN0001246,CUST002733,Ishaan Desai,2025-09-02,1900-01-01 16:18:40,Delhi,Delhi,UPI,Utilities,259.95,UPI ID,POS Terminal,No,Normal
TXN0001247,CUST000877,Rahul Shah,2025-09-02,1900-01-01 16:32:22,Chennai,Mumbai,IMPS,Grocery,7167.73,Debit Card,Mobile,No,Normal
TXN0001248,CUST000586,Rahul Bhatt,2025-09-02,1900-01-01 18:47:27,Mumbai,Mumbai,UPI,Entertainment,256.2,Credit Card,Mobile,No,Normal
TXN0001249,CUST001367,Geeta Kumar,2025-09-02,1900-01-01 18:59:57,Mumbai,Mumbai,IMPS,Electronics,5631.61,UPI ID,Tablet,Yes,Normal
TXN0001250,CUST001519,Sanjay Reddy,2025-09-02,1900-01-01 20:07:32,Bangalore,Bangalore,UPI,Food & Dining,984.25,Net Banking,Mobile,No,Normal
TXN0001251,CUST002280,Deepak Pillai,2025-09-02,1900-01-01 20:24:38,Kolkata,Kolkata,Online,Fashion & Apparel,7949.1,Net Banking,Mobile,No,Normal
TXN0001252,CUST001544,Krishna Rao,2025-09-02,1900-01-01 20:34:51,Mumbai,Mumbai,UPI,Utilities,404.57,Debit Card,Mobile,No,Normal
TXN0001253,CUST000415,Meera Sharma,2025-09-02,1900-01-01 20:41:42,Ahmedabad,Ahmedabad,POS,Utilities,133.11,UPI ID,Desktop,No,Normal
TXN0001254,CUST000541,Rekha Pandey,2025-09-02,1900-01-01 20:59:27,Delhi,Delhi,UPI,Utilities,1221.26,UPI ID,POS Terminal,No,Normal
TXN0001255,CUST000287,Aryan Verma,2025-09-02,1900-01-01 21:32:05,Hyderabad,Hyderabad,Online,Fashion & Apparel,723.82,Net Banking,Mobile,No,Normal
TXN0001256,CUST002184,Reyansh Reddy,2025-09-02,1900-01-01 22:33:58,Bangalore,Bangalore,Online,Utilities,4291.62,Net Banking,Mobile,No,Normal
TXN0001257,CUST002572,Vikram Desai,2025-09-03,1900-01-01 06:54:06,Kolkata,Kolkata,UPI,Utilities,5415.74,UPI ID,POS Terminal,No,Normal
TXN0001258,CUST002807,Amit Iyer,2025-09-03,1900-01-01 08:40:20,Chennai,Chennai,UPI,Grocery,2191.19,Debit Card,ATM Machine,No,Normal
TXN0001259,CUST001384,Aadhya Pandey,2025-09-03,1900-01-01 09:32:48,Bangalore,Delhi,Online,Grocery,840.65,Net Banking,Mobile,No,Normal
TXN0001260,CUST003092,Reyansh Mishra,2025-09-03,1900-01-01 09:53:54,Mumbai,Mumbai,UPI,Utilities,2540.69,Debit Card,Desktop,No,Normal
TXN0001261,CUST000128,Vikram Reddy,2025-09-03,1900-01-01 11:00:35,Delhi,Delhi,POS,Electronics,6014.21,Credit Card,Mobile,No,Normal
TXN0001262,CUST002552,Rohan Kapoor,2025-09-03,1900-01-01 11:01:54,Bangalore,Bangalore,POS,Food & Dining,127.79,Credit Card,Desktop,No,Normal
TXN0001263,CUST002905,Navya Shah,2025-09-03,1900-01-01 11:12:06,Mumbai,Mumbai,UPI,Grocery,59.23,UPI ID,Desktop,No,Normal
TXN0001264,CUST001447,Saanvi Mishra,2025-09-03,1900-01-01 11:35:30,Ahmedabad,Ahmedabad,POS,Grocery,117.97,Debit Card,Mobile,No,Normal
TXN0001265,CUST002991,Neha Banerjee,2025-09-03,1900-01-01 11:50:35,Mumbai,Mumbai,UPI,Electronics,94.4,UPI ID,POS Terminal,No,Normal
TXN0001266,CUST001297,Riya Gupta,2025-09-03,1900-01-01 12:08:08,Delhi,Delhi,Online,Food & Dining,1378.96,UPI ID,Mobile,No,Normal
TXN0001267,CUST001771,Deepak Agarwal,2025-09-03,1900-01-01 12:40:52,Bangalore,Bangalore,Online,Fashion & Apparel,10956.72,Credit Card,Mobile,No,Fraud
TXN0001268,CUST002138,Vivaan Banerjee,2025-09-03,1900-01-01 12:52:07,Mumbai,Mumbai,UPI,Travel,1030.37,UPI ID,POS Terminal,No,Normal
TXN0001269,CUST002482,Divya Singh,2025-09-03,1900-01-01 12:55:45,Bangalore,Bangalore,ATM,Entertainment,533.1,Wallet,Mobile,No,Normal
TXN0001270,CUST002281,Priya Chopra,2025-09-03,1900-01-01 13:01:47,Delhi,Delhi,POS,Travel,313.2,Net Banking,Mobile,Yes,Normal
TXN0001271,CUST000655,Myra Das,2025-09-03,1900-01-01 14:24:05,Bangalore,Bangalore,UPI,Entertainment,266.79,Debit Card,Mobile,No,Normal
TXN0001272,CUST002572,Vikram Desai,2025-09-03,1900-01-01 14:42:32,Kolkata,Kolkata,UPI,Electronics,1060.64,Debit Card,Desktop,No,Normal
TXN0001273,CUST001768,Vihaan Gupta,2025-09-03,1900-01-01 14:43:25,Delhi,Delhi,Online,Utilities,393.33,UPI ID,Desktop,No,Normal
TXN0001274,CUST000648,Lakshmi Joshi,2025-09-03,1900-01-01 16:31:11,Kolkata,Kolkata,UPI,Utilities,105.21,Credit Card,Mobile,No,Normal
TXN0001275,CUST001316,Geeta Menon,2025-09-03,1900-01-01 17:02:50,Pune,Pune,ATM,Utilities,3947.65,Credit Card,Mobile,No,Normal
TXN0001276,CUST001687,Ananya Joshi,2025-09-03,1900-01-01 17:23:50,Delhi,Delhi,ATM,Fashion & Apparel,2382.85,Debit Card,Mobile,No,Normal
TXN0001277,CUST002696,Krishna Reddy,2025-09-03,1900-01-01 18:23:31,Chennai,Chennai,Online,Grocery,17329.71,UPI ID,POS Terminal,No,Normal
TXN0001278,CUST002704,Ramesh Mukherjee,2025-09-03,1900-01-01 18:30:43,Hyderabad,Hyderabad,UPI,Utilities,9745.3,Credit Card,Tablet,No,Normal
TXN0001279,CUST001028,Ramesh Mehta,2025-09-03,1900-01-01 19:03:49,Bangalore,Bangalore,POS,Entertainment,252.31,Wallet,Mobile,No,Normal
TXN0001280,CUST000190,Aadhya Singh,2025-09-03,1900-01-01 19:16:31,Bangalore,Bangalore,UPI,Fashion & Apparel,187.36,UPI ID,Mobile,No,Normal
TXN0001281,CUST001874,Anika Pandey,2025-09-03,1900-01-01 19:56:39,Kolkata,Kolkata,Online,Electronics,371.19,Credit Card,Mobile,No,Normal
TXN0001282,CUST002092,Arjun Das,2025-09-03,1900-01-01 20:30:02,Chennai,Chennai,Online,Fashion & Apparel,5290.73,Credit Card,Mobile,No,Normal
TXN0001283,CUST002255,Kabir Tiwari,2025-09-03,1900-01-01 20:31:03,Kolkata,Kolkata,Online,Travel,4108.22,UPI ID,Mobile,No,Normal
TXN0001284,CUST001065,Aditya Iyer,2025-09-03,1900-01-01 20:59:32,Ahmedabad,Chennai,POS,Fashion & Apparel,514.81,Debit Card,Mobile,No,Normal
TXN0001285,CUST002344,Geeta Nair,2025-09-03,1900-01-01 21:04:01,Pune,Pune,Online,Grocery,3281.5,UPI ID,Mobile,No,Normal
TXN0001286,CUST001349,Sai Chopra,2025-09-03,1900-01-01 21:11:13,Hyderabad,Hyderabad,UPI,Grocery,447.99,UPI ID,Mobile,No,Normal
TXN0001287,CUST002944,Divya Rao,2025-09-03,1900-01-01 21:15:59,Kolkata,Ahmedabad,POS,Grocery,2279.78,UPI ID,Mobile,No,Normal
TXN0001288,CUST001462,Sai Desai,2025-09-03,1900-01-01 21:59:45,Chennai,Delhi,UPI,Travel,8212.28,Debit Card,Mobile,No,Fraud
TXN0001289,CUST002537,Krishna Banerjee,2025-09-04,1900-01-01 07:20:06,Delhi,Delhi,UPI,Grocery,612.4,UPI ID,ATM Machine,No,Normal
TXN0001290,CUST000355,Navya Malhotra,2025-09-04,1900-01-01 09:06:16,Ahmedabad,Ahmedabad,UPI,Electronics,1486.18,Debit Card,Mobile,No,Normal
TXN0001291,CUST001896,Arjun Rao,2025-09-04,1900-01-01 09:59:10,Delhi,Delhi,ATM,Food & Dining,2439.53,Debit Card,Mobile,No,Normal
TXN0001292,CUST000095,Rohan Iyer,2025-09-04,1900-01-01 10:09:46,Chennai,Chennai,Online,Fashion & Apparel,47051.2,UPI ID,Desktop,No,Normal
TXN0001293,CUST000865,Anika Patel,2025-09-04,1900-01-01 11:07:32,Bangalore,Bangalore,POS,Grocery,16412.02,Wallet,Mobile,No,Normal
TXN0001294,CUST000189,Deepak Chatterjee,2025-09-04,1900-01-01 12:28:21,Mumbai,Mumbai,IMPS,Grocery,626.69,Credit Card,POS Terminal,No,Normal
TXN0001295,CUST000718,Diya Patel,2025-09-04,1900-01-01 12:39:05,Delhi,Delhi,UPI,Food & Dining,854.91,Net Banking,POS Terminal,No,Normal
TXN0001296,CUST002190,Reyansh Mishra,2025-09-04,1900-01-01 12:39:13,Chennai,Chennai,UPI,Food & Dining,934.88,Credit Card,POS Terminal,No,Normal
TXN0001297,CUST000484,Neha Iyer,2025-09-04,1900-01-01 13:46:10,Pune,Pune,UPI,Entertainment,417.74,Credit Card,Mobile,No,Normal
TXN0001298,CUST001365,Pooja Malhotra,2025-09-04,1900-01-01 13:50:08,Mumbai,Mumbai,UPI,Electronics,1480.87,Credit Card,Mobile,No,Normal
TXN0001299,CUST002627,Ramesh Desai,2025-09-04,1900-01-01 14:31:39,Delhi,Chennai,POS,Utilities,117.27,Debit Card,Mobile,No,Normal
TXN0001300,CUST003084,Ananya Banerjee,2025-09-04,1900-01-01 15:27:28,Chennai,Chennai,NEFT,Utilities,1606.07,Credit Card,Tablet,No,Normal
TXN0001301,CUST002059,Aarav Patel,2025-09-04,1900-01-01 15:51:34,Bangalore,Bangalore,IMPS,Grocery,5470.87,Debit Card,Mobile,No,Normal
TXN0001302,CUST000601,Sunita Kapoor,2025-09-04,1900-01-01 17:33:26,Kolkata,Kolkata,Online,Grocery,6178.67,Credit Card,Mobile,No,Normal
TXN0001303,CUST001705,Vikram Kapoor,2025-09-04,1900-01-01 17:40:16,Chennai,Kolkata,UPI,Entertainment,2338.59,Credit Card,Desktop,No,Normal
TXN0001304,CUST002572,Vikram Desai,2025-09-04,1900-01-01 18:56:46,Kolkata,Kolkata,NEFT,Entertainment,3341.17,Credit Card,Mobile,No,Normal
TXN0001305,CUST001057,Rekha Mishra,2025-09-04,1900-01-01 19:38:08,Kolkata,Kolkata,NEFT,Grocery,138570.13,UPI ID,POS Terminal,No,Normal
TXN0001306,CUST000243,Anika Kumar,2025-09-04,1900-01-01 19:43:39,Mumbai,Mumbai,Online,Utilities,686.35,Debit Card,Mobile,No,Normal
TXN0001307,CUST000189,Deepak Chatterjee,2025-09-04,1900-01-01 20:23:18,Mumbai,Mumbai,POS,Electronics,534.41,Debit Card,ATM Machine,No,Normal
TXN0001308,CUST002294,Ishaan Iyer,2025-09-04,1900-01-01 20:27:25,Bangalore,Bangalore,UPI,Travel,447.95,Debit Card,Mobile,No,Normal
TXN0001309,CUST003054,Vivaan Banerjee,2025-09-04,1900-01-01 20:58:37,Delhi,Delhi,UPI,Electronics,3422.46,Credit Card,Mobile,No,Normal
TXN0001310,CUST001249,Sanjay Yadav,2025-09-04,1900-01-01 22:04:56,Hyderabad,Hyderabad,ATM,Fashion & Apparel,1090.37,UPI ID,Mobile,No,Normal
TXN0001311,CUST001568,Ramesh Sharma,2025-09-04,1900-01-01 22:17:38,Bangalore,Bangalore,NEFT,Grocery,2144.4,Debit Card,Mobile,No,Normal
TXN0001312,CUST002539,Diya Sharma,2025-09-05,1900-01-01 00:00:08,Mumbai,Mumbai,Online,Utilities,17095.6,UPI ID,Mobile,No,Fraud
TXN0001313,CUST001344,Kabir Desai,2025-09-05,1900-01-01 08:06:22,Ahmedabad,Ahmedabad,Online,Fashion & Apparel,19850.31,Credit Card,Mobile,No,Fraud
TXN0001314,CUST002523,Anjali Shah,2025-09-05,1900-01-01 08:58:09,Chennai,Chennai,POS,Grocery,697.18,Debit Card,ATM Machine,No,Normal
TXN0001315,CUST000629,Rohan Desai,2025-09-05,1900-01-01 10:11:14,Pune,Pune,UPI,Entertainment,8753.87,Debit Card,Mobile,No,Fraud
TXN0001316,CUST000998,Deepak Sharma,2025-09-05,1900-01-01 10:11:45,Chennai,Chennai,Online,Food & Dining,777.94,Debit Card,Mobile,No,Normal
TXN0001317,CUST002572,Vikram Desai,2025-09-05,1900-01-01 10:33:04,Kolkata,Kolkata,UPI,Utilities,71.36,Credit Card,Mobile,No,Normal
TXN0001318,CUST002897,Kiara Pandey,2025-09-05,1900-01-01 10:48:13,Hyderabad,Hyderabad,POS,Fashion & Apparel,10763.22,UPI ID,Mobile,No,Normal
TXN0001319,CUST001237,Myra Kumar,2025-09-05,1900-01-01 11:06:27,Mumbai,Mumbai,NEFT,Food & Dining,14567.66,UPI ID,Tablet,No,Normal
TXN0001320,CUST001075,Kavita Das,2025-09-05,1900-01-01 11:53:57,Pune,Pune,UPI,Grocery,769.54,Credit Card,Mobile,No,Normal
TXN0001321,CUST002572,Vikram Desai,2025-09-05,1900-01-01 11:55:06,Kolkata,Kolkata,UPI,Fashion & Apparel,1336.64,UPI ID,ATM Machine,No,Normal
TXN0001322,CUST001431,Krishna Mishra,2025-09-05,1900-01-01 12:51:57,Bangalore,Pune,NEFT,Utilities,3994.19,Debit Card,Mobile,No,Normal
TXN0001323,CUST001938,Rahul Bhatt,2025-09-05,1900-01-01 13:47:07,Delhi,Delhi,IMPS,Electronics,7385.75,Debit Card,Mobile,Yes,Fraud
TXN0001324,CUST001653,Arjun Singh,2025-09-05,1900-01-01 17:01:36,Bangalore,Bangalore,NEFT,Entertainment,3425.01,Debit Card,POS Terminal,No,Normal
TXN0001325,CUST000345,Anika Banerjee,2025-09-05,1900-01-01 18:14:25,Kolkata,Kolkata,UPI,Fashion & Apparel,1196.47,Wallet,Desktop,No,Normal
TXN0001326,CUST002421,Manoj Patel,2025-09-05,1900-01-01 18:42:37,Bangalore,Bangalore,UPI,Food & Dining,14643.65,Wallet,ATM Machine,No,Normal
TXN0001327,CUST002527,Lakshmi Mishra,2025-09-05,1900-01-01 18:45:45,Pune,Pune,UPI,Food & Dining,3587.55,Debit Card,Mobile,No,Normal
TXN0001328,CUST000516,Navya Rao,2025-09-05,1900-01-01 18:46:04,Chennai,Chennai,IMPS,Food & Dining,33976.05,Net Banking,Mobile,No,Normal
TXN0001329,CUST003054,Vivaan Banerjee,2025-09-05,1900-01-01 19:03:01,Delhi,Delhi,Online,Utilities,58904.13,UPI ID,Mobile,No,Fraud
TXN0001330,CUST000876,Geeta Yadav,2025-09-05,1900-01-01 19:15:17,Delhi,Delhi,Online,Electronics,989.24,UPI ID,Desktop,No,Normal
TXN0001331,CUST002752,Vivaan Naidu,2025-09-05,1900-01-01 19:37:59,Kolkata,Kolkata,Online,Grocery,1039.37,Credit Card,Mobile,No,Normal
TXN0001332,CUST002145,Manoj Iyer,2025-09-05,1900-01-01 20:11:31,Bangalore,Bangalore,UPI,Grocery,95.87,Debit Card,Mobile,No,Normal
TXN0001333,CUST001855,Priya Das,2025-09-05,1900-01-01 20:15:41,Delhi,Delhi,IMPS,Food & Dining,1877.22,UPI ID,ATM Machine,No,Normal
TXN0001334,CUST002188,Ananya Agarwal,2025-09-05,1900-01-01 21:08:18,Hyderabad,Hyderabad,POS,Fashion & Apparel,444.7,Credit Card,Desktop,No,Normal
TXN0001335,CUST002263,Sanjay Malhotra,2025-09-05,1900-01-01 23:17:42,Mumbai,Mumbai,Online,Entertainment,9069.27,UPI ID,POS Terminal,No,Normal
TXN0001336,CUST000558,Krishna Kapoor,2025-09-06,1900-01-01 04:20:47,Bangalore,Bangalore,ATM,Electronics,22536.86,UPI ID,Mobile,No,Fraud
TXN0001337,CUST002422,Arjun Rao,2025-09-06,1900-01-01 08:24:50,Delhi,Delhi,NEFT,Fashion & Apparel,16377.71,Debit Card,POS Terminal,No,Normal
TXN0001338,CUST001613,Neha Banerjee,2025-09-06,1900-01-01 08:43:27,Chennai,Chennai,ATM,Electronics,16539.95,UPI ID,Mobile,No,Normal
TXN0001339,CUST001325,Geeta Iyer,2025-09-06,1900-01-01 09:47:33,Hyderabad,Hyderabad,UPI,Fashion & Apparel,615.39,UPI ID,Mobile,No,Normal
TXN0001340,CUST002739,Kabir Naidu,2025-09-06,1900-01-01 09:56:19,Bangalore,Bangalore,Online,Grocery,45359.41,UPI ID,Mobile,No,Fraud
TXN0001341,CUST001511,Saanvi Patel,2025-09-06,1900-01-01 10:25:32,Kolkata,Kolkata,UPI,Entertainment,118.13,Debit Card,Desktop,No,Normal
TXN0001342,CUST001308,Arjun Menon,2025-09-06,1900-01-01 11:32:40,Bangalore,Bangalore,Online,Food & Dining,10653.51,Wallet,Mobile,No,Fraud
TXN0001343,CUST001928,Navya Naidu,2025-09-06,1900-01-01 13:02:58,Delhi,Delhi,UPI,Utilities,249.66,Debit Card,Mobile,No,Normal
TXN0001344,CUST001331,Myra Banerjee,2025-09-06,1900-01-01 13:27:33,Delhi,Delhi,POS,Food & Dining,16603.51,Debit Card,Tablet,No,Normal
TXN0001345,CUST001664,Reyansh Kumar,2025-09-06,1900-01-01 13:52:46,Hyderabad,Hyderabad,Online,Grocery,1372.13,Debit Card,Mobile,No,Normal
TXN0001346,CUST002157,Saanvi Gupta,2025-09-06,1900-01-01 14:08:42,Chennai,Chennai,IMPS,Food & Dining,38298.44,UPI ID,ATM Machine,No,Normal
TXN0001347,CUST003049,Vikram Mishra,2025-09-06,1900-01-01 14:33:12,Ahmedabad,Ahmedabad,UPI,Utilities,538.09,Wallet,Mobile,No,Normal
TXN0001348,CUST000368,Ishaan Menon,2025-09-06,1900-01-01 15:21:58,Delhi,Delhi,Online,Food & Dining,6988.69,UPI ID,POS Terminal,No,Normal
TXN0001349,CUST001761,Anjali Iyer,2025-09-06,1900-01-01 15:54:49,Hyderabad,Hyderabad,IMPS,Fashion & Apparel,61156.19,Credit Card,Mobile,No,Normal
TXN0001350,CUST000208,Aarav Menon,2025-09-06,1900-01-01 17:16:40,Mumbai,Mumbai,POS,Food & Dining,5711.36,UPI ID,Mobile,No,Normal
TXN0001351,CUST001137,Ananya Malhotra,2025-09-06,1900-01-01 18:51:03,Bangalore,Bangalore,POS,Entertainment,168.02,UPI ID,Desktop,No,Normal
TXN0001352,CUST001863,Aarav Pandey,2025-09-06,1900-01-01 19:36:41,Ahmedabad,Bangalore,Online,Food & Dining,607.06,Wallet,POS Terminal,No,Normal
TXN0001353,CUST002905,Navya Shah,2025-09-06,1900-01-01 20:05:40,Delhi,Mumbai,Online,Fashion & Apparel,5575.4,Net Banking,Mobile,No,Normal
